#               time           E_Zeeman            E_total                m_x                m_y                m_z 
#                <s>                <J>                <J>                 <>                 <>                 <> 
            8.86e-09      -80000.004315      -80000.004315     -0.51352966014     0.310301819069      0.80000004315 
            8.87e-09     -80000.0043195     -80000.0043195    -0.569059805363     0.190186404919     0.800000043195 
            8.88e-09     -80000.0043232     -80000.0043232    -0.596909438283    0.0608198416662     0.800000043232 
            8.89e-09       -80000.00433       -80000.00433    -0.595723882094   -0.0715051529207       0.8000000433 
             8.9e-09     -80000.0043336     -80000.0043336    -0.565560805212    -0.200351955475     0.800000043336 
            8.91e-09      -80000.004339      -80000.004339    -0.507887416307    -0.319453130708      0.80000004339 
            8.92e-09     -80000.0043443     -80000.0043443    -0.425509095279    -0.423015295373     0.800000043443 
            8.93e-09     -80000.0043492     -80000.0043492    -0.322432932605    -0.506000923104     0.800000043492 
            8.94e-09     -80000.0043537     -80000.0043537    -0.203672814286    -0.564373382492     0.800000043537 
            8.95e-09     -80000.0043576     -80000.0043576   -0.0750055337056    -0.595293289072     0.800000043576 
            8.96e-09     -80000.0043641     -80000.0043641    0.0573102062522    -0.597256620137     0.800000043641 
            8.97e-09     -80000.0043681     -80000.0043681     0.186838232386    -0.570167874245     0.800000043681 
            8.98e-09     -80000.0043735     -80000.0043735     0.307277972968    -0.515344716806     0.800000043735 
            8.99e-09     -80000.0043789     -80000.0043789     0.412770933531    -0.435453885229     0.800000043789 
               9e-09     -80000.0043838     -80000.0043838     0.498185668907    -0.334381472201     0.800000043838 
            9.01e-09     -80000.0043884     -80000.0043884     0.559367389726    -0.217043896256     0.800000043884 
            9.02e-09     -80000.0043924     -80000.0043924     0.593340061916   -0.0891487547053     0.800000043924 
            9.03e-09     -80000.0043978     -80000.0043978     0.598451168537    0.0430828083661     0.800000043978 
            9.04e-09     -80000.0044024     -80000.0044024     0.574452092318     0.173218714333     0.800000044024 
            9.05e-09     -80000.0044076     -80000.0044076     0.522510209312     0.294928822649     0.800000044076 
            9.06e-09     -80000.0044129     -80000.0044129     0.445152104445     0.402292844944     0.800000044129 
            9.07e-09     -80000.0044179     -80000.0044179     0.346140672143     0.490088322855     0.800000044179 
            9.08e-09     -80000.0044225     -80000.0044225     0.230292079611     0.554044661657     0.800000044225 
            9.09e-09     -80000.0044266     -80000.0044266     0.103241496235     0.591050862826     0.800000044266 
             9.1e-09     -80000.0044318     -80000.0044318   -0.0288310153574     0.599306850875     0.800000044318 
            9.11e-09     -80000.0044368     -80000.0044368    -0.159501113204     0.578411033522     0.800000044368 
            9.12e-09      -80000.004442      -80000.004442    -0.282412672314     0.529379836443      0.80000004442 
            9.13e-09     -80000.0044474     -80000.0044474    -0.391586962698      0.45459826141     0.800000044474 
            9.14e-09     -80000.0044524     -80000.0044524    -0.481713469966      0.35770387391     0.800000044524 
            9.15e-09     -80000.0044571     -80000.0044571    -0.548408212213     0.243409862719     0.800000044571 
            9.16e-09     -80000.0044612     -80000.0044612    -0.588426988017     0.117275778437     0.800000044612 
            9.17e-09     -80000.0044655     -80000.0044655    -0.599823182645   -0.0145628971432     0.800000044655 
            9.18e-09      -80000.004471      -80000.004471    -0.582042456176    -0.145693196438      0.80000004471 
            9.19e-09     -80000.0044759     -80000.0044759    -0.535949708358     -0.26973660909     0.800000044759 
             9.2e-09     -80000.0044813     -80000.0044813     -0.46378700736    -0.380659348884     0.800000044813 
            9.21e-09     -80000.0044864     -80000.0044864    -0.369064529985    -0.473065852416     0.800000044864 
            9.22e-09     -80000.0044911     -80000.0044911    -0.256389817789    -0.542461232973     0.800000044911 
            9.23e-09     -80000.0044953     -80000.0044953    -0.131243654568    -0.585469923244     0.800000044953 
            9.24e-09     -80000.0044994     -80000.0044994  0.000286532876484    -0.599999871467     0.800000044994 
            9.25e-09     -80000.0045053     -80000.0045053     0.131802782604    -0.585344304003     0.800000045053 
            9.26e-09     -80000.0045102     -80000.0045102     0.256907810649    -0.542216104935     0.800000045102 
            9.27e-09     -80000.0045156     -80000.0045156     0.369516191131    -0.472713139263     0.800000045156 
            9.28e-09     -80000.0045208     -80000.0045208     0.464150366805    -0.380216207515     0.800000045208 
            9.29e-09     -80000.0045255     -80000.0045255     0.536207091341    -0.269224595069     0.800000045255 
             9.3e-09     -80000.0045298     -80000.0045298     0.582181342899    -0.145137215474     0.800000045298 
            9.31e-09     -80000.0045338     -80000.0045338     0.599836817293   -0.0139899936135     0.800000045338 
            9.32e-09     -80000.0045406     -80000.0045406     0.588314707384     0.117837736987     0.800000045406 
            9.33e-09     -80000.0045451     -80000.0045451     0.548175477901     0.243933541147     0.800000045451 
            9.34e-09     -80000.0045504     -80000.0045504     0.481371602799      0.35816379912     0.800000045504 
            9.35e-09     -80000.0045556     -80000.0045556     0.391152591998     0.454972061428     0.800000045556 
            9.36e-09     -80000.0045604     -80000.0045604     0.281906927013     0.529649328647     0.800000045604 
            9.37e-09     -80000.0045647     -80000.0045647     0.158948594088     0.578563109099     0.800000045647 
            9.38e-09     -80000.0045681     -80000.0045681    0.0282585984108     0.599334112464     0.800000045681 
            9.39e-09      -80000.004575      -80000.004575    -0.103805967139     0.590951984366      0.80000004575 
             9.4e-09     -80000.0045792     -80000.0045792    -0.230821147123     0.553824452838     0.800000045792 
            9.41e-09     -80000.0045846     -80000.0045846    -0.346608601024     0.489757495227     0.800000045846 
            9.42e-09     -80000.0045898     -80000.0045898    -0.445536133401     0.401867490834     0.800000045898 
            9.43e-09     -80000.0045947     -80000.0045947    -0.522791658165     0.294429632404     0.800000045947 
            9.44e-09     -80000.0045991     -80000.0045991    -0.574617270647      0.17266996988     0.800000045991 
            9.45e-09     -80000.0046027     -80000.0046027    -0.598492041622    0.0425112020808     0.800000046027 
            9.46e-09     -80000.0046097     -80000.0046097    -0.593254641614   -0.0897154183828     0.800000046097 
            9.47e-09     -80000.0046138     -80000.0046138    -0.559159831073    -0.217578053313     0.800000046138 
            9.48e-09     -80000.0046192     -80000.0046192    -0.497866068118    -0.334857139831     0.800000046192 
            9.49e-09     -80000.0046245     -80000.0046245    -0.412354836833    -0.435847925705     0.800000046245 
             9.5e-09     -80000.0046294     -80000.0046294      -0.3067856204     -0.51563796296     0.800000046294 
            9.51e-09     -80000.0046338     -80000.0046338    -0.186293573275    -0.570346061809     0.800000046338 
            9.52e-09     -80000.0046375     -80000.0046375   -0.0567397342517    -0.597311081583     0.800000046375 
            9.53e-09     -80000.0046444     -80000.0046444    0.0755740693322    -0.595221375291     0.800000046444 
            9.54e-09      -80000.004648      -80000.004648     0.204211758469    -0.564178591518      0.80000004648 
            9.55e-09     -80000.0046534     -80000.0046534     0.322916069678    -0.505692730103     0.800000046534 
            9.56e-09     -80000.0046586     -80000.0046586     0.425912924181    -0.422608691664     0.800000046586 
            9.57e-09     -80000.0046635     -80000.0046635     0.508192293738     -0.31896789457     0.800000046635 
            9.58e-09      -80000.004668      -80000.004668     0.565751901128    -0.199811690072      0.80000004668 
            9.59e-09     -80000.0046719     -80000.0046719     0.595791901062   -0.0709361381839     0.800000046719 
             9.6e-09     -80000.0046786     -80000.0046786     0.596851071731    0.0613899273595     0.800000046786 
            9.61e-09     -80000.0046824     -80000.0046824     0.568877892351     0.190729831098     0.800000046824 
            9.62e-09     -80000.0046878     -80000.0046878     0.513233049409      0.31079215205     0.800000046878 
            9.63e-09     -80000.0046932     -80000.0046932     0.432623249191     0.415736754401     0.800000046932 
            9.64e-09     -80000.0046981     -80000.0046981     0.330969556839     0.500458866517     0.800000046981 
            9.65e-09     -80000.0047027     -80000.0047027     0.213216665785     0.560837389974     0.800000047027 
            9.66e-09     -80000.0047066     -80000.0047066     0.085092375325     0.593935360266     0.800000047066 
            9.67e-09     -80000.0047122     -80000.0047122   -0.0471710240745     0.598142808166     0.800000047122 
            9.68e-09     -80000.0047166     -80000.0047166    -0.177139905187     0.573255072654     0.800000047166 
            9.69e-09     -80000.0047218     -80000.0047218    -0.298492251982     0.520482756433     0.800000047218 
             9.7e-09     -80000.0047272     -80000.0047272    -0.405325178514     0.442392838799     0.800000047272 
            9.71e-09     -80000.0047321     -80000.0047321    -0.492442060265     0.342783811409     0.800000047321 
            9.72e-09     -80000.0047367     -80000.0047367    -0.555605311152     0.226500910012     0.800000047367 
            9.73e-09     -80000.0047408     -80000.0047408    -0.591742510454    0.0992004298736     0.800000047408 
            9.74e-09     -80000.0047461     -80000.0047461    -0.599095853139   -0.0329254107617     0.800000047461 
            9.75e-09      -80000.004751      -80000.004751    -0.577307653893    -0.163449675874      0.80000004751 
            9.76e-09     -80000.0047562     -80000.0047562    -0.527437746101    -0.286023334146     0.800000047562 
            9.77e-09     -80000.0047616     -80000.0047616    -0.451911928557    -0.394684091943     0.800000047616 
            9.78e-09     -80000.0047666     -80000.0047666     -0.35440396859    -0.484146414403     0.800000047666 
            9.79e-09     -80000.0047712     -80000.0047712    -0.239656900695    -0.550058627251     0.800000047712 
             9.8e-09     -80000.0047754     -80000.0047754    -0.113252313302    -0.589214593285     0.800000047754 
            9.81e-09     -80000.0047797     -80000.0047797    0.0186611538394    -0.599709667026     0.800000047797 
            9.82e-09     -80000.0047851     -80000.0047851     0.149666895095    -0.581033341353     0.800000047851 
            9.83e-09     -80000.0047901     -80000.0047901     0.273392458927    -0.534094080241     0.800000047901 
            9.84e-09     -80000.0047954     -80000.0047954     0.383819520093    -0.461175128407     0.800000047954 
            9.85e-09     -80000.0048005     -80000.0048005      0.47557662625     -0.36582344861     0.800000048005 
            9.86e-09     -80000.0048052     -80000.0048052     0.544200479028    -0.252677188413     0.800000048052 
            9.87e-09     -80000.0048094     -80000.0048094     0.586353040182      -0.1272400689     0.800000048094 
            9.88e-09     -80000.0048135     -80000.0048135     0.599983902237   0.00438633027416     0.800000048135 
            9.89e-09     -80000.0048193     -80000.0048193     0.584430025389     0.135799367187     0.800000048193 
             9.9e-09     -80000.0048243     -80000.0048243     0.540447989772     0.260606778407     0.800000048243 
            9.91e-09     -80000.0048297     -80000.0048297     0.470177193152      0.37273761489     0.800000048297 
            9.92e-09     -80000.0048348     -80000.0048348     0.377035785311     0.466737548342     0.800000048348 
            9.93e-09     -80000.0048396     -80000.0048396     0.265554400574     0.538034183585     0.800000048396 
            9.94e-09     -80000.0048438     -80000.0048438     0.141155776257     0.583159471448     0.800000048438 
            9.95e-09     -80000.0048479     -80000.0048479   0.00989097697741     0.599918403496     0.800000048479 
            9.96e-09      -80000.004854      -80000.004854    -0.121854944479     0.587495782675      0.80000004854 
            9.97e-09     -80000.0048589     -80000.0048589     -0.24767353233     0.546495876861     0.800000048589 
            9.98e-09     -80000.0048644     -80000.0048644    -0.361444651339     0.478913025483     0.800000048644 
            9.99e-09     -80000.0048695     -80000.0048695    -0.457634185707      0.38803462984     0.800000048695 
               1e-08     -80000.0048743     -80000.0048743     -0.53156323251     0.278281245602     0.800000048743 
